time,XRPUSDT,DOGEUSDT,TONUSDT,ADAUSDT,SHIBUSDT,AVAXUSDT,TRXUSDT,LINKUSDT,UNIUSDT,DOTUSDT,BCHUSDT,NEARUSDT,LTCUSDT,POLUSDT,PEPEUSDT,ICPUSDT,KASUSDT,FETUSDT,ETCUSDT,APTUSDT,HBARUSDT,FILUSDT,STXUSDT,XLMUSDT,ARBUSDT,IMXUSDT,INJUSDT,WIFUSDT,SUIUSDT,GRTUSDT
2025-01-17 13:00:00,3.2577,0.41069,5.599,1.1167,0.000024176,41.043,0.24625,24.139,14.871,7.362,483.79,5.569,135.45,0.5083,0.000019818,11.185,0.1525,1.3957,27.761,9.614,0.36932,5.788,1.6629,0.48414,0.7996,1.3957,25.046,1.8507,4.9386,0.23397
2025-01-17 13:15:00,3.2477,0.41005,5.595,1.1137,0.00002427,41.083,0.246,24.09,14.883,7.354,483.41,5.584,135.26,0.5072,0.0000198549,11.218,0.15258,1.4013,27.807,9.613,0.37025,5.804,1.6664,0.4822,0.8017,1.3966,25.075,1.8527,4.9055,0.2333
2025-01-17 13:30:00,3.2339,0.40637,5.559,1.1054,0.000024166,40.944,0.24549,23.972,14.816,7.336,485.02,5.575,134.06,0.5037,0.0000197679,11.154,0.15186,1.3917,27.691,9.576,0.36656,5.772,1.655,0.47937,0.7967,1.3907,24.848,1.8357,4.8663,0.23212
2025-01-17 13:45:00,3.2386,0.40489,5.553,1.1052,0.000024081,40.896,0.24501,24.019,14.753,7.334,482.5,5.564,134.16,0.5039,0.0000197169,11.126,0.15196,1.388,27.655,9.559,0.36806,5.769,1.6552,0.48032,0.7935,1.385,24.742,1.8318,4.8321,0.23338
2025-01-17 14:00:00,3.2552,0.40841,5.558,1.1141,0.000024178,41.012,0.2459,24.079,14.831,7.364,482.34,5.563,134.52,0.5061,0.0000198623,11.173,0.15251,1.3897,27.742,9.623,0.3718,5.787,1.6618,0.48354,0.7972,1.3949,24.778,1.8466,4.8778,0.23338
2025-01-17 14:15:00,3.2648,0.41184,5.578,1.1148,0.000024291,41.131,0.24625,24.242,14.906,7.39,483.53,5.591,134.81,0.506,0.0000198945,11.198,0.15294,1.3976,27.837,9.67,0.37105,5.806,1.6623,0.48454,0.8034,1.4041,24.819,1.8517,4.9027,0.23425
2025-01-17 14:30:00,3.2278,0.41071,5.544,1.1075,0.000024323,40.882,0.24595,24.067,14.808,7.336,480.84,5.561,133.65,0.5057,0.0000198037,11.132,0.15227,1.3875,27.734,9.588,0.37075,5.769,1.657,0.48,0.7973,1.3984,24.625,1.8433,4.8883,0.23235
2025-01-17 14:45:00,3.2536,0.41315,5.569,1.1168,0.000024399,41.012,0.24689,24.242,14.859,7.373,482.01,5.561,133.87,0.5075,0.0000198867,11.185,0.1521,1.3946,27.866,9.648,0.37087,5.787,1.6616,0.4826,0.8019,1.4051,24.731,1.8434,4.925,0.23324
2025-01-17 15:00:00,3.2487,0.41375,5.592,1.1274,0.000024314,41.401,0.24735,24.402,14.988,7.428,484.71,5.602,135.57,0.5091,0.0000199946,11.269,0.15267,1.404,28.001,9.705,0.37368,5.828,1.6756,0.4846,0.8062,1.4108,24.925,1.8623,4.941,0.23472
2025-01-17 15:15:00,3.1996,0.4091,5.557,1.1108,0.000024058,41.184,0.24651,24.345,14.843,7.36,479.6,5.552,134.24,0.5053,0.0000197021,11.144,0.1516,1.3894,27.735,9.629,0.3672,5.75,1.6549,0.47631,0.7965,1.3948,24.711,1.8281,4.8734,0.23241
2025-01-17 15:30:00,3.2126,0.41302,5.567,1.1105,0.000024299,40.988,0.2469,24.285,14.903,7.392,479.72,5.581,134.68,0.5064,0.0000199125,11.169,0.15243,1.392,27.815,9.655,0.36698,5.775,1.6633,0.47846,0.7997,1.3974,24.69,1.8493,4.8751,0.23299
2025-01-17 15:45:00,3.1999,0.41272,5.565,1.1104,0.0000243,40.966,0.24715,24.42,14.92,7.405,481.19,5.576,134.84,0.5055,0.0000198937,11.178,0.15099,1.3934,27.77,9.687,0.36459,5.773,1.6646,0.47513,0.7997,1.3929,24.641,1.8401,4.8792,0.23463
2025-01-17 16:00:00,3.2193,0.41152,5.58,1.1142,0.00002417,41.058,0.24773,24.46,14.885,7.423,483.54,5.601,135.82,0.5082,0.0000200053,11.2,0.1502,1.3973,27.89,9.725,0.36486,5.795,1.6675,0.47854,0.8025,1.4019,24.66,1.8425,4.8959,0.23503
2025-01-17 16:15:00,3.2417,0.41954,5.59,1.126,0.000024402,41.227,0.24831,24.596,14.92,7.449,484.97,5.621,135.57,0.5092,0.000020216,11.259,0.14964,1.403,27.909,9.745,0.36983,5.812,1.6748,0.48507,0.804,1.404,24.826,1.8685,4.9108,0.23523
2025-01-17 16:30:00,3.2456,0.41474,5.581,1.1235,0.000024317,41.215,0.24845,24.554,14.942,7.458,483.78,5.629,135.59,0.508,0.0000201512,11.287,0.15071,1.404,27.951,9.726,0.3735,5.828,1.6773,0.48314,0.8036,1.4048,24.899,1.8695,4.923,0.23592
2025-01-17 16:45:00,3.2394,0.41566,5.577,1.1314,0.000024406,41.234,0.24905,24.632,14.897,7.461,485.15,5.616,136.65,0.507,0.0000201065,11.286,0.15076,1.4002,27.896,9.749,0.3696,5.828,1.6715,0.48309,0.8037,1.4014,24.889,1.8643,4.9217,0.23534
2025-01-17 17:00:00,3.2348,0.41839,5.56,1.1488,0.000024373,41.234,0.2478,24.598,14.864,7.467,486.96,5.612,136.28,0.5072,0.0000201613,11.267,0.15002,1.3968,27.917,9.723,0.36839,5.818,1.6695,0.48012,0.8031,1.4014,24.844,1.8728,4.9045,0.23486
2025-01-17 17:15:00,3.2223,0.41722,5.567,1.1389,0.0000243,41.264,0.24784,24.606,14.888,7.475,489.05,5.6,136.48,0.5066,0.0000200887,11.279,0.14983,1.3947,27.991,9.718,0.3689,5.816,1.6656,0.48123,0.8044,1.4011,24.875,1.8548,4.8808,0.23417
2025-01-17 17:30:00,3.2104,0.4125,5.539,1.1186,0.000024118,40.758,0.24647,24.31,14.759,7.396,487.13,5.55,136.72,0.5029,0.0000198947,11.148,0.14896,1.3828,27.846,9.61,0.36628,5.776,1.6516,0.47774,0.7977,1.3848,24.53,1.8401,4.7945,0.23182
2025-01-17 17:45:00,3.187,0.41094,5.527,1.1136,0.000024028,40.688,0.24584,24.221,14.735,7.378,490,5.549,136.6,0.5012,0.0000199456,11.125,0.149,1.3786,27.798,9.59,0.366,5.76,1.649,0.477,0.7962,1.3848,24.428,1.836,4.786,0.23131
2025-01-17 18:00:00,3.1941,0.41147,5.532,1.1168,0.000024073,40.639,0.24618,24.33,14.739,7.372,491.61,5.552,136.04,0.502,0.0000200075,11.131,0.14831,1.38,27.818,9.588,0.36674,5.757,1.6504,0.47847,0.7958,1.3872,24.383,1.8302,4.8017,0.23183
2025-01-17 18:15:00,3.2045,0.41281,5.535,1.1227,0.00002408,40.726,0.24656,24.503,14.777,7.433,492,5.567,135.5,0.5038,0.0000200731,11.167,0.14906,1.3846,27.874,9.604,0.36901,5.78,1.652,0.47988,0.7989,1.3918,24.363,1.8394,4.8043,0.23282
2025-01-17 18:30:00,3.2136,0.41153,5.542,1.1277,0.000024061,40.842,0.24676,24.461,14.791,7.432,496.42,5.585,135.73,0.5047,0.0000201232,11.177,0.14871,1.3865,27.894,9.62,0.37031,5.777,1.6528,0.48105,0.7985,1.3944,24.392,1.8456,4.8074,0.23261
2025-01-17 18:45:00,3.2025,0.40882,5.526,1.1182,0.000023858,40.714,0.24629,24.32,14.728,7.407,494.67,5.547,134.42,0.5029,0.0000200542,11.166,0.14832,1.3775,27.811,9.589,0.37023,5.759,1.6462,0.47987,0.7947,1.3862,24.291,1.8326,4.7767,0.2312
2025-01-17 19:00:00,3.2392,0.41216,5.544,1.1348,0.000023983,40.997,0.24714,24.558,14.91,7.45,493.79,5.582,135.3,0.5052,0.0000201111,11.242,0.14878,1.386,27.928,9.646,0.37211,5.788,1.6579,0.48436,0.8002,1.3981,24.41,1.8387,4.8201,0.2329
2025-01-17 19:15:00,3.2351,0.4136,5.555,1.1352,0.000024048,41.074,0.24719,24.595,14.907,7.478,495.9,5.599,135.48,0.5056,0.0000201694,11.264,0.14915,1.3908,27.991,9.675,0.371,5.815,1.662,0.48235,0.8023,1.3981,24.452,1.8479,4.8311,0.23307
2025-01-17 19:30:00,3.2391,0.41472,5.548,1.1313,0.000024025,40.973,0.24678,24.441,14.901,7.452,498.9,5.592,135.64,0.5049,0.0000200888,11.211,0.14901,1.3869,27.963,9.66,0.37036,5.798,1.6619,0.48167,0.8008,1.3938,24.416,1.8414,4.8222,0.23281
2025-01-17 19:45:00,3.2334,0.41625,5.554,1.138,0.000024063,40.888,0.24705,24.504,14.896,7.476,499.05,5.588,136.14,0.5058,0.0000201711,11.219,0.14949,1.3847,28.04,9.653,0.36946,5.801,1.6607,0.48169,0.8024,1.3999,24.441,1.8406,4.8076,0.23331
2025-01-17 20:00:00,3.2718,0.41577,5.572,1.147,0.000024215,41.198,0.24758,24.593,14.991,7.535,498.44,5.634,136.79,0.5089,0.0000202679,11.307,0.15019,1.3977,28.196,9.709,0.37183,5.849,1.6692,0.48501,0.8083,1.4073,24.627,1.8546,4.8427,0.23447
2025-01-17 20:15:00,3.2621,0.41519,5.591,1.1517,0.000024221,41.467,0.24811,24.773,15.071,7.568,498.77,5.659,136.96,0.5103,0.0000202817,11.381,0.1503,1.4063,28.531,9.758,0.37106,5.884,1.6777,0.48541,0.8187,1.4138,24.678,1.875,4.8746,0.23547
2025-01-17 20:30:00,3.2546,0.4166,5.594,1.1586,0.000024348,41.754,0.24874,24.958,15.118,7.571,497.65,5.678,136.36,0.5126,0.0000203917,11.43,0.14991,1.4131,28.557,9.792,0.3703,5.913,1.6792,0.48604,0.8242,1.4232,24.775,1.8938,4.8864,0.23638
2025-01-17 20:45:00,3.2647,0.41734,5.604,1.1563,0.00002423,41.544,0.24894,24.876,15.11,7.549,495.15,5.684,137.19,0.5118,0.0000203477,11.425,0.14952,1.4178,28.596,9.798,0.37076,5.907,1.6787,0.48642,0.8256,1.4233,24.759,1.9108,4.9307,0.23699
2025-01-17 21:00:00,3.2794,0.41657,5.599,1.162,0.000024271,41.443,0.24922,24.893,15.06,7.551,495.26,5.704,137.12,0.512,0.0000202902,11.4,0.14909,1.4153,28.492,9.757,0.37179,5.894,1.6796,0.48904,0.8274,1.4209,24.839,1.8914,4.9166,0.23545
2025-01-17 21:15:00,3.2899,0.41505,5.603,1.1601,0.000024218,41.354,0.24923,24.861,15.024,7.553,494.05,5.716,137.83,0.51,0.0000202651,11.377,0.14976,1.4118,28.454,9.755,0.37474,5.881,1.6765,0.48929,0.8213,1.4208,24.831,1.881,4.8886,0.236
2025-01-17 21:30:00,3.2667,0.41327,5.581,1.1482,0.00002416,41.201,0.24845,24.686,14.97,7.541,493.25,5.684,137.61,0.5065,0.0000201489,11.303,0.14942,1.4028,28.316,9.702,0.37236,5.86,1.6681,0.4859,0.8146,1.4157,24.698,1.8639,4.8672,0.23461
2025-01-17 21:45:00,3.2771,0.41453,5.59,1.1481,0.000024201,41.175,0.2486,24.804,15.004,7.559,492.76,5.716,137.67,0.5077,0.0000201717,11.358,0.15043,1.4079,28.391,9.736,0.37465,5.889,1.6745,0.48658,0.816,1.4213,24.767,1.8654,4.8956,0.23519
2025-01-17 22:00:00,3.2692,0.41372,5.601,1.15,0.000024223,41.502,0.24873,25.061,15.042,7.586,492.59,5.755,138.36,0.5095,0.0000202295,11.41,0.15182,1.4232,28.377,9.819,0.37686,5.893,1.6771,0.48749,0.8214,1.4314,24.914,1.8585,4.8896,0.23709
2025-01-17 22:15:00,3.2793,0.4143,5.603,1.1501,0.000024268,41.44,0.24902,25.19,15.052,7.586,492.49,5.774,137.55,0.5103,0.0000203405,11.415,0.1523,1.425,28.406,9.816,0.3785,5.887,1.6824,0.48846,0.8226,1.4261,24.931,1.8674,4.902,0.23764
2025-01-17 22:30:00,3.2713,0.41225,5.592,1.1402,0.000024246,41.406,0.24883,25.09,15.027,7.566,492.59,5.761,136.44,0.5087,0.0000202412,11.356,0.15238,1.4156,28.334,9.774,0.37691,5.855,1.6755,0.4861,0.8206,1.4249,24.798,1.8679,4.8773,0.23674
2025-01-17 22:45:00,3.2665,0.41102,5.587,1.137,0.000024224,41.34,0.24888,25.069,15.008,7.534,493.42,5.774,135.02,0.5081,0.0000202809,11.353,0.15269,1.4141,28.316,9.766,0.37411,5.848,1.6767,0.48581,0.8222,1.4229,24.792,1.8664,4.8752,0.2361
2025-01-17 23:00:00,3.2654,0.41183,5.592,1.1302,0.000024224,41.373,0.24865,24.983,15.009,7.502,491.68,5.771,135.33,0.5068,0.0000203538,11.361,0.15294,1.4138,28.27,9.737,0.37332,5.843,1.6779,0.48393,0.817,1.4223,24.745,1.8727,4.8486,0.23568
2025-01-17 23:15:00,3.2788,0.41439,5.605,1.1348,0.000024266,41.395,0.24898,25.026,15.014,7.513,490.36,5.768,136.16,0.5087,0.0000204773,11.386,0.15317,1.4111,28.306,9.778,0.37236,5.84,1.6826,0.48484,0.8191,1.4219,24.796,1.8865,4.8557,0.23588
2025-01-17 23:30:00,3.2998,0.41446,5.603,1.1375,0.00002418,41.529,0.24926,25.122,15.024,7.529,489.77,5.758,136.74,0.5086,0.0000203768,11.394,0.15511,1.4111,28.326,9.774,0.37566,5.865,1.6828,0.48772,0.8186,1.4267,24.875,1.8816,4.8559,0.23603
2025-01-17 23:45:00,3.2904,0.41496,5.583,1.1323,0.000024202,41.358,0.24876,25.084,14.973,7.502,489.34,5.753,136.96,0.5072,0.0000202952,11.353,0.15431,1.405,28.247,9.749,0.37423,5.831,1.6775,0.48733,0.8149,1.4183,24.725,1.8725,4.8335,0.23499
2025-01-18 00:00:00,3.265,0.42459,5.598,1.142,0.000024632,41.44,0.2491,25.346,15.048,7.552,492.61,5.778,138.79,0.5096,0.000020578,11.419,0.15471,1.409,28.289,9.795,0.37976,5.842,1.69,0.48442,0.8182,1.4152,24.867,1.905,4.8663,0.23581
2025-01-18 00:15:00,3.2728,0.42228,5.61,1.1394,0.000024546,41.517,0.24942,25.419,15.095,7.585,492.85,5.847,137.67,0.5115,0.0000205147,11.464,0.15446,1.4201,28.413,9.837,0.38177,5.861,1.7088,0.48518,0.8245,1.4294,25.001,1.915,4.8908,0.23821
2025-01-18 00:30:00,3.26,0.42791,5.632,1.1416,0.000024682,41.612,0.24939,25.334,15.202,7.578,494.06,5.874,137.56,0.5112,0.0000207873,11.449,0.15599,1.4267,28.446,9.862,0.37415,5.861,1.7184,0.48302,0.8293,1.4268,25.036,1.9555,4.9272,0.23819
2025-01-18 00:45:00,3.2503,0.43044,5.646,1.1373,0.000024776,41.624,0.24938,25.44,15.201,7.559,493.69,5.871,136.91,0.5126,0.0000207895,11.453,0.15606,1.4247,28.461,9.853,0.37303,5.852,1.7161,0.48042,0.8318,1.4272,25.019,1.97,4.916,0.23787
2025-01-18 01:00:00,3.2192,0.42786,5.627,1.125,0.000024603,41.377,0.24866,25.621,15.104,7.503,491.29,5.811,135.46,0.5086,0.0000206504,11.363,0.15526,1.417,28.399,9.796,0.3671,5.813,1.6968,0.47708,0.83,1.4139,24.932,1.9696,4.8956,0.23591
2025-01-18 01:15:00,3.2381,0.42924,5.624,1.1268,0.000024502,41.423,0.24823,25.395,15.066,7.488,490.97,5.779,135.93,0.5073,0.0000206013,11.342,0.15505,1.4077,28.288,9.776,0.36417,5.805,1.6959,0.47872,0.8258,1.4126,24.838,1.971,4.8996,0.23544
2025-01-18 01:30:00,3.2407,0.425,5.612,1.1243,0.000024369,41.312,0.24792,25.244,14.991,7.45,489.42,5.749,135.19,0.5057,0.000020389,11.283,0.15513,1.4205,28.175,9.736,0.3664,5.785,1.6909,0.47749,0.8237,1.4081,24.85,1.9714,4.8813,0.23686
2025-01-18 01:45:00,3.246,0.42322,5.602,1.1253,0.000024307,41.278,0.24784,25.211,14.924,7.449,489.11,5.742,135.24,0.5051,0.0000202514,11.286,0.15494,1.4262,28.173,9.745,0.36701,5.783,1.6916,0.47821,0.8246,1.4101,24.795,1.9734,4.9055,0.23667
2025-01-18 02:00:00,3.2688,0.4236,5.625,1.1291,0.000024257,41.33,0.25621,25.172,14.991,7.477,488.49,5.756,135.26,0.507,0.0000202238,11.331,0.15413,1.4255,28.209,9.762,0.3692,5.805,1.7019,0.48115,0.8262,1.4083,24.827,1.9626,4.9226,0.23706
2025-01-18 02:15:00,3.2707,0.42274,5.63,1.127,0.000024299,41.259,0.25539,25.129,14.969,7.474,488.82,5.764,135.35,0.5071,0.000020242,11.324,0.15387,1.42,28.143,9.74,0.37186,5.797,1.6937,0.48098,0.8276,1.4048,24.845,1.9373,4.9,0.23688
2025-01-18 02:30:00,3.2772,0.42467,5.627,1.1288,0.000024304,41.204,0.25602,25.058,14.924,7.453,488.38,5.743,135.6,0.5074,0.0000202194,11.299,0.15405,1.4148,28.09,9.723,0.37349,5.789,1.6896,0.48011,0.8224,1.4009,24.824,1.9245,4.8956,0.23644
2025-01-18 02:45:00,3.2711,0.42718,5.6,1.1222,0.000024286,41.281,0.25503,24.966,14.862,7.424,486.56,5.697,134.38,0.5061,0.0000201552,11.24,0.15224,1.4095,27.986,9.692,0.37034,5.76,1.6865,0.47869,0.8173,1.3987,24.84,1.9193,4.887,0.23497
2025-01-18 03:00:00,3.2709,0.42575,5.595,1.1232,0.00002434,41.396,0.254,24.979,14.808,7.408,485.92,5.695,133.71,0.5055,0.0000201312,11.225,0.15135,1.408,27.964,9.686,0.3693,5.76,1.681,0.48028,0.8156,1.3972,24.866,1.9142,4.8863,0.23465
2025-01-18 03:15:00,3.2394,0.41843,5.565,1.1162,0.00002408,41.263,0.25248,24.827,14.718,7.367,483.43,5.663,131.83,0.5022,0.0000200119,11.154,0.15015,1.3957,27.828,9.634,0.36817,5.726,1.6642,0.47789,0.8097,1.3912,24.742,1.9028,4.8547,0.23251
2025-01-18 03:30:00,3.21,0.40803,5.495,1.1019,0.000023737,40.632,0.24915,24.523,14.486,7.269,476.67,5.598,130.44,0.4946,0.0000196694,10.993,0.14795,1.3824,27.455,9.51,0.362,5.631,1.636,0.47094,0.7998,1.3739,24.426,1.8909,4.7778,0.2295
2025-01-18 03:45:00,3.2394,0.41136,5.494,1.1057,0.000023798,40.615,0.24939,24.554,14.459,7.286,478.59,5.615,129.73,0.4954,0.0000196775,10.975,0.14744,1.3802,27.452,9.493,0.37189,5.62,1.6381,0.47254,0.7986,1.3732,24.602,1.8804,4.7919,0.22909
2025-01-18 04:00:00,3.2221,0.4082,5.492,1.106,0.000023768,40.796,0.24833,24.521,14.509,7.289,479.14,5.614,129.19,0.4953,0.0000196061,10.964,0.14826,1.379,27.414,9.493,0.3743,5.606,1.6402,0.47417,0.7962,1.3724,24.653,1.9066,4.7895,0.2288
2025-01-18 04:15:00,3.1959,0.40513,5.471,1.0923,0.000023508,40.516,0.2466,24.427,14.379,7.242,475.84,5.566,129.1,0.4911,0.0000194442,10.891,0.14745,1.3675,27.244,9.433,0.3736,5.566,1.6268,0.47026,0.788,1.3614,24.485,1.8932,4.7585,0.22738
2025-01-18 04:30:00,3.2101,0.4054,5.498,1.096,0.000023585,40.936,0.24703,24.505,14.461,7.287,474.93,5.584,128.8,0.4933,0.0000194355,10.923,0.14777,1.3745,27.351,9.504,0.37637,5.591,1.6321,0.47092,0.7922,1.3729,24.625,1.911,4.7885,0.22856
2025-01-18 04:45:00,3.2028,0.4021,5.476,1.096,0.000023521,40.76,0.24606,24.452,14.446,7.265,474.45,5.574,128.39,0.4912,0.0000193496,10.896,0.14778,1.3709,27.266,9.462,0.37487,5.576,1.6273,0.47036,0.79,1.3671,24.633,1.897,4.7585,0.22825
2025-01-18 05:00:00,3.1637,0.39919,5.427,1.0837,0.000023322,40.288,0.24426,24.105,14.263,7.194,471.95,5.526,127.62,0.486,0.0000190896,10.772,0.14624,1.3538,27.046,9.374,0.37144,5.521,1.6133,0.46476,0.7832,1.3554,24.419,1.8722,4.6748,0.22604
2025-01-18 05:15:00,3.1292,0.39935,5.421,1.0784,0.000023203,40.313,0.24391,24.061,14.241,7.177,470.72,5.513,127.64,0.4859,0.0000191269,10.772,0.1457,1.3523,26.973,9.366,0.37038,5.503,1.6112,0.46376,0.7785,1.3533,24.451,1.8863,4.6948,0.22566
2025-01-18 05:30:00,3.1323,0.3977,5.4,1.071,0.000023062,40.124,0.24271,23.874,14.253,7.136,468.99,5.464,127.34,0.4829,0.0000190235,10.715,0.14553,1.3438,26.848,9.34,0.36632,5.465,1.6083,0.46174,0.7757,1.3474,24.236,1.8715,4.6837,0.22486
2025-01-18 05:45:00,3.094,0.3875,5.31,1.0596,0.000022645,39.431,0.24043,23.436,14.109,6.992,462.78,5.369,124.44,0.4751,0.0000185926,10.525,0.1426,1.3224,26.433,9.206,0.35123,5.359,1.5836,0.45426,0.7617,1.3274,23.96,1.8393,4.6304,0.22082
2025-01-18 06:00:00,3.1329,0.39456,5.358,1.0728,0.000022976,39.885,0.24159,23.88,14.205,7.088,467.85,5.444,125.34,0.48,0.0000187556,10.635,0.14381,1.3343,26.814,9.305,0.35866,5.44,1.6003,0.46075,0.7684,1.344,24.295,1.8909,4.6977,0.22336
2025-01-18 06:15:00,3.1357,0.39689,5.362,1.0749,0.000023025,39.913,0.24209,23.972,14.281,7.102,469.04,5.455,126.27,0.4805,0.0000189122,10.66,0.14429,1.3373,26.803,9.32,0.35439,5.442,1.6012,0.46261,0.7719,1.3466,24.303,1.9237,4.7025,0.2233
2025-01-18 06:30:00,3.1437,0.39915,5.378,1.0782,0.000023064,39.95,0.24298,24.035,14.193,7.125,470.28,5.472,126.89,0.4821,0.0000190505,10.698,0.1442,1.3409,26.893,9.354,0.35389,5.45,1.6095,0.46312,0.7733,1.349,24.507,1.9111,4.7303,0.22356
2025-01-18 06:45:00,3.1458,0.40032,5.388,1.0772,0.00002303,39.975,0.24323,24.008,14.262,7.126,470.06,5.476,127.29,0.483,0.0000190201,10.699,0.14412,1.3427,26.952,9.366,0.35523,5.473,1.6096,0.46453,0.7716,1.3441,24.66,1.8965,4.7139,0.22294
2025-01-18 07:00:00,3.121,0.39743,5.361,1.0687,0.000022804,39.529,0.24136,23.747,14.134,7.055,465.67,5.418,126.82,0.477,0.0000187944,10.598,0.14363,1.3301,26.725,9.275,0.35267,5.438,1.5934,0.4594,0.7614,1.3304,24.409,1.8801,4.6972,0.22092
2025-01-18 07:15:00,3.1389,0.399,5.367,1.0739,0.000022809,39.634,0.24258,23.978,14.174,7.099,467.58,5.449,127.47,0.4784,0.0000188358,10.635,0.1446,1.3376,26.842,9.3,0.35812,5.456,1.6015,0.46188,0.7653,1.3353,24.6,1.8738,4.7105,0.22215
2025-01-18 07:30:00,3.1205,0.397,5.357,1.0693,0.000022686,39.486,0.24197,23.857,14.103,7.07,464.77,5.424,125.86,0.4762,0.0000186723,10.626,0.14437,1.3314,26.822,9.254,0.35388,5.424,1.5945,0.45947,0.7637,1.3348,24.505,1.8601,4.6982,0.22093
2025-01-18 07:45:00,3.1158,0.39499,5.323,1.0648,0.000022681,39.35,0.24104,23.838,14.057,7.034,463.74,5.406,125.24,0.4754,0.0000186429,10.58,0.14339,1.3255,26.74,9.188,0.34968,5.41,1.5898,0.4592,0.7608,1.3266,24.327,1.849,4.6896,0.21951
2025-01-18 08:00:00,3.0985,0.39367,5.308,1.0584,0.000022558,39.037,0.24002,23.793,14.02,6.999,462.3,5.388,125.09,0.4728,0.0000185687,10.566,0.14292,1.3154,26.611,9.144,0.3487,5.375,1.5808,0.45655,0.7567,1.3196,24.26,1.828,4.685,0.21858
2025-01-18 08:15:00,3.1059,0.39503,5.323,1.0629,0.000022595,39.203,0.24072,23.946,14.036,7.027,463.41,5.384,125.97,0.4743,0.0000185539,10.596,0.14315,1.3191,26.708,9.162,0.35202,5.419,1.5826,0.45773,0.7582,1.3241,24.347,1.8359,4.6774,0.21916
2025-01-18 08:30:00,3.1269,0.39969,5.348,1.0714,0.000022738,39.527,0.24158,24.407,14.164,7.074,465.3,5.429,126.6,0.4768,0.0000187997,10.687,0.14509,1.3297,26.918,9.212,0.35269,5.463,1.5926,0.46081,0.7642,1.3335,24.54,1.8342,4.6896,0.22051
2025-01-18 08:45:00,3.1335,0.39893,5.354,1.072,0.000022659,39.427,0.24169,24.495,14.14,7.08,465.15,5.425,126.99,0.4774,0.000018746,10.696,0.14525,1.328,26.933,9.219,0.34992,5.484,1.5941,0.46122,0.7647,1.3392,24.552,1.8325,4.6952,0.22088
2025-01-18 09:00:00,3.1292,0.39904,5.345,1.0701,0.000022606,39.237,0.24106,24.306,14.096,7.045,464.02,5.419,126.4,0.476,0.0000187024,10.666,0.14432,1.3242,26.876,9.187,0.351,5.472,1.5922,0.46062,0.7634,1.3376,24.477,1.8269,4.6827,0.22023
2025-01-18 09:15:00,3.1235,0.40123,5.347,1.0708,0.000022668,39.134,0.24083,24.295,14.067,7.04,464.95,5.403,126.72,0.476,0.0000187766,10.645,0.14386,1.325,26.912,9.194,0.35139,5.466,1.5942,0.46002,0.7613,1.3381,24.254,1.8268,4.6749,0.2209
2025-01-18 09:30:00,3.1056,0.39755,5.32,1.0648,0.000022675,38.969,0.24005,24.137,13.989,6.992,462.68,5.368,125.95,0.4734,0.0000186712,10.589,0.1433,1.3159,26.72,9.129,0.34874,5.436,1.5852,0.45815,0.7567,1.3291,24.163,1.8217,4.6546,0.21885
2025-01-18 09:45:00,3.1268,0.39796,5.333,1.0702,0.000022665,38.991,0.24111,24.21,14.04,7.015,464.39,5.407,127.12,0.4762,0.0000187131,10.651,0.14357,1.3248,26.841,9.173,0.35235,5.462,1.5898,0.46109,0.7604,1.3359,24.267,1.8378,4.6758,0.21981
2025-01-18 10:00:00,3.1095,0.39577,5.316,1.0638,0.000022619,38.931,0.23977,23.996,13.946,6.975,462.99,5.384,126.28,0.4743,0.0000186528,10.617,0.14279,1.3157,26.716,9.127,0.34765,5.422,1.587,0.45697,0.7553,1.3316,24.173,1.8386,4.6496,0.21901
2025-01-18 10:15:00,3.0979,0.39525,5.312,1.0625,0.000022705,39.099,0.24011,23.992,14,6.98,462.42,5.406,125.76,0.4741,0.000018676,10.598,0.14266,1.3175,26.795,9.153,0.34521,5.427,1.5934,0.45587,0.7563,1.3358,24.294,1.8555,4.6531,0.2201
2025-01-18 10:30:00,3.081,0.39273,5.301,1.0559,0.000022592,38.953,0.23898,23.838,13.977,6.96,460.9,5.387,125.45,0.4724,0.0000186398,10.547,0.14065,1.314,26.768,9.11,0.34256,5.387,1.5828,0.45341,0.7549,1.3334,24.261,1.857,4.6279,0.21855
2025-01-18 10:45:00,3.1032,0.39619,5.315,1.0592,0.000022677,39.184,0.23966,24.004,14.037,6.993,462.77,5.404,125.79,0.4757,0.0000188145,10.608,0.14114,1.3194,26.875,9.145,0.34319,5.424,1.588,0.45582,0.7593,1.3414,24.395,1.8545,4.6513,0.21926
2025-01-18 11:00:00,3.1194,0.3965,5.311,1.0586,0.00002261,38.964,0.23925,23.928,13.996,6.981,462.29,5.392,125.76,0.475,0.0000187664,10.529,0.14095,1.3148,26.801,9.111,0.34497,5.394,1.5805,0.45595,0.759,1.3324,24.516,1.8411,4.6448,0.21842
2025-01-18 11:15:00,3.1647,0.39788,5.331,1.0679,0.000022691,39.213,0.24069,24.245,14.141,7.033,465.69,5.428,126.71,0.4801,0.0000187469,10.621,0.14068,1.3239,26.98,9.183,0.35039,5.439,1.5879,0.46131,0.7662,1.3431,24.799,1.8354,4.6721,0.22052
